ID,GrossMonthlyIncome,CreditCardPayment,CarPayment,StudentLoanPayments,AppraisedValue,DownPayment,LoanAmount,MonthlyMortgagePayment,CreditScore,LVT,DTI,FEDTI,LVTCheck,DVTCheck1,MDTI,DVTCheck2,FInalCheck
7830,3631,332,479,434,386110,73360.9,312749.1,2294.84,590,0.81,0.974893969,0.632013219,0,0,0.632013219,0,FALSE
7831,7511,275,447,202,482144,115714.56,366429.44,2196.93,673,0.76,0.415514579,0.292495007,1,0,0.292495007,0,FALSE
7832,7958,450,410,438,360141,75629.61,284511.39,2087.64,599,0.79,0.425438552,0.262332244,1,0,0.262332244,1,FALSE
7833,6178,459,462,394,283243,14162.15,269080.85,1974.42,522,0.95,0.532440919,0.319588864,0,0,0.319588864,0,FALSE
7834,6156,330,401,237,351570,80861.1,270708.9,1292.41,784,0.77,0.367188109,0.209943145,1,0,0.209943145,1,FALSE
7835,3511,209,488,331,438967,109741.75,329225.25,2415.74,535,0.75,0.980843065,0.688048989,1,0,0.688048989,0,FALSE
7836,4968,225,393,296,349301,55888.16,293412.84,2152.96,555,0.84,0.617342995,0.433365539,0,0,0.433365539,0,FALSE
7837,5187,297,495,283,444287,111071.75,333215.25,1590.82,753,0.75,0.513942549,0.306693657,1,0,0.306693657,0,FALSE
7838,7178,327,352,317,479415,57529.8,421885.2,3095.64,544,0.88,0.570025077,0.431267763,0,0,0.431267763,0,FALSE
7839,6182,299,399,351,262266,55075.86,207190.14,1378.44,610,0.79,0.392662569,0.222976383,1,0,0.222976383,1,FALSE
7840,3199,459,464,219,266920,61391.6,205528.4,981.22,788,0.77,0.663713661,0.306727102,1,0,0.306727102,0,FALSE
7841,9449,355,466,395,490028,78404.48,411623.52,2467.89,695,0.84,0.389870886,0.261180019,0,0,0.261180019,1,FALSE
7842,5816,451,407,297,269068,29597.48,239470.52,1435.75,799,0.89,0.445452201,0.246862105,0,0,0.246862105,1,FALSE
7843,5767,298,422,299,310679,43495.06,267183.94,1777.58,641,0.86,0.484928039,0.30823305,0,0,0.30823305,0,FALSE
7844,8530,291,396,307,332615,23283.05,309331.95,1660.56,731,0.93,0.311202814,0.194672919,0,1,0.194672919,1,FALSE
7845,9189,482,498,332,485628,48562.8,437065.2,1842.68,815,0.9,0.34331048,0.20053107,0,1,0.20053107,1,FALSE
7846,9310,260,496,430,309035,58716.65,250318.35,1836.75,552,0.81,0.324677766,0.197287863,0,1,0.197287863,1,FALSE
7847,2160,455,480,320,405403,36486.27,368916.73,2211.84,689,0.91,1.605018519,1.024,0,0,1.024,0,FALSE
7848,4432,245,475,293,333736,16686.8,317049.2,2326.39,551,0.95,0.753472473,0.524907491,0,0,0.524907491,0,FALSE
7849,9179,331,460,256,463138,83364.84,379773.16,2038.7,715,0.82,0.336169517,0.222104804,0,1,0.222104804,1,FALSE
7850,7830,457,373,262,291025,72756.25,218268.75,1601.58,587,0.75,0.344007663,0.204544061,1,1,0.204544061,1,TRUE
7851,2546,252,479,303,309739,18584.34,291154.66,1562.98,706,0.94,1.020023566,0.613896308,0,0,0.613896308,0,FALSE
7852,3805,407,480,213,458899,45889.9,413009.1,2476.2,666,0.9,0.939868594,0.650775296,0,0,0.650775296,0,FALSE
7853,4850,453,399,437,467806,42102.54,425703.46,2285.27,742,0.91,0.736962887,0.471189691,0,0,0.471189691,0,FALSE
7854,8538,447,385,269,443257,39893.13,403363.87,2959.74,547,0.91,0.475607871,0.346654954,0,0,0.346654954,0,FALSE
7855,5140,329,418,388,265899,18612.93,247286.07,1482.6,677,0.93,0.5092607,0.28844358,0,0,0.28844358,0,FALSE
7856,3706,339,432,225,423294,97357.62,325936.38,1374.16,843,0.77,0.639546681,0.370793308,1,0,0.370793308,0,FALSE
7857,3632,326,358,398,303799,27341.91,276457.09,1839.28,633,0.91,0.804317181,0.506409692,0,0,0.506409692,0,FALSE
7858,5204,282,458,419,284279,48327.43,235951.57,1731.33,544,0.83,0.555405457,0.33269216,0,0,0.33269216,0,FALSE
7859,9822,455,452,260,327933,62307.27,265625.73,1949.07,800,0.81,0.317254123,0.198439218,0,1,0.198439218,1,FALSE
7860,3889,243,475,252,487236,63340.68,423895.32,3110.39,510,0.87,1.049213165,0.79979172,0,0,0.79979172,0,FALSE
7861,9538,490,498,381,318547,35040.17,283506.83,1195.28,830,0.89,0.268848815,0.125317677,0,1,0.125317677,1,FALSE
7862,9771,451,444,286,398677,35880.93,362796.07,2662.07,565,0.91,0.393313888,0.272446014,0,0,0.272446014,1,FALSE
7863,2307,356,390,415,403723,24223.38,379499.62,1811.79,756,0.94,1.288595579,0.785344603,0,0,0.785344603,0,FALSE
7864,2942,370,499,240,468055,121694.3,346360.7,1653.58,754,0.74,0.939014276,0.562059823,1,0,0.562059823,0,FALSE
7865,5193,388,464,322,385020,100105.2,284914.8,2090.6,532,0.74,0.628653957,0.402580397,1,0,0.402580397,0,FALSE
7866,7484,289,493,275,248320,52147.2,196172.8,936.56,783,0.79,0.266376269,0.125141635,1,1,0.125141635,1,TRUE
7867,4907,460,456,395,315547,56798.46,258748.54,1389.02,707,0.82,0.550238435,0.283069085,0,0,0.283069085,0,FALSE
7868,2712,241,371,408,301300,78338,222962,1064.45,783,0.74,0.768602507,0.392496313,1,0,0.392496313,0,FALSE
7869,3863,265,354,401,304603,60920.6,243682.4,1788.06,556,0.8,0.726911727,0.462868237,0,0,0.462868237,0,FALSE
7870,7755,228,368,403,277609,36089.17,241519.83,1772.19,555,0.87,0.35734236,0.228522244,0,1,0.228522244,1,FALSE
7871,2369,290,366,382,391739,101852.14,289886.86,2127.09,535,0.74,1.336044745,0.897885184,1,0,0.897885184,0,FALSE
7872,4533,248,487,207,373735,74747,298988,2193.87,799,0.8,0.691786896,0.483977498,0,0,0.483977498,0,FALSE
7873,9503,241,472,353,349946,41993.52,307952.48,2048.82,646,0.88,0.327772282,0.21559718,0,1,0.21559718,1,FALSE
7874,6660,428,396,236,452326,126651.28,325674.72,1952.58,658,0.72,0.452339339,0.29318018,1,0,0.29318018,0,FALSE
7875,7291,201,376,257,462176,50839.36,411336.64,3018.24,582,0.89,0.528355507,0.413967906,0,0,0.413967906,0,FALSE
7876,2100,206,475,208,383475,49851.75,333623.25,1592.77,791,0.87,1.181795238,0.758461905,0,0,0.758461905,0,FALSE
7877,8387,429,478,380,237641,11882.05,225758.95,1077.81,776,0.95,0.281961369,0.128509598,0,1,0.128509598,1,FALSE
7878,9713,356,417,312,333313,19998.78,313314.22,1320.95,820,0.94,0.247704108,0.135998147,0,1,0.135998147,1,FALSE
7879,7517,291,407,379,282251,39515.14,242735.86,1781.11,561,0.86,0.380219502,0.23694426,0,0,0.23694426,1,FALSE
7880,5183,209,392,345,316802,57024.36,259777.64,1728.31,625,0.82,0.515977233,0.333457457,0,0,0.333457457,0,FALSE
7881,9225,275,435,432,292940,84952.6,207987.4,1526.14,508,0.71,0.289229268,0.16543523,1,1,0.16543523,1,TRUE
7882,9073,442,402,275,471250,42412.5,428837.5,1808,813,0.91,0.322605533,0.199272567,0,1,0.199272567,1,FALSE
7883,5962,215,371,219,279474,16768.44,262705.56,1575.05,671,0.94,0.399203287,0.264181483,0,0,0.264181483,1,FALSE
7884,6101,417,474,249,488994,112468.62,376525.38,2762.81,579,0.77,0.639700049,0.452845435,1,0,0.452845435,0,FALSE
7885,9600,438,368,221,386019,61763.04,324255.96,2379.28,534,0.84,0.354820833,0.247841667,0,1,0.247841667,1,FALSE
7886,5114,368,496,346,375525,101391.75,274133.25,1643.57,685,0.73,0.557991787,0.32138639,1,0,0.32138639,0,FALSE
7887,7568,238,487,433,438817,57046.21,381770.79,1822.63,791,0.87,0.393846459,0.240833774,0,0,0.240833774,1,FALSE
7888,6314,424,429,214,314436,66031.56,248404.44,1652.64,637,0.79,0.430731707,0.26174216,1,0,0.26174216,1,FALSE
7889,5450,373,424,401,247490,71772.1,175717.9,1169.06,624,0.71,0.434322936,0.214506422,1,0,0.214506422,1,FALSE
7890,9832,257,454,336,440521,52862.52,387658.48,1850.74,760,0.88,0.294725386,0.188236371,0,1,0.188236371,1,FALSE
7891,9606,486,395,248,318551,25484.08,293066.92,1235.58,817,0.92,0.246156569,0.128625859,0,1,0.128625859,1,FALSE
7892,9656,209,494,270,268174,67043.5,201130.5,960.23,766,0.75,0.200210232,0.099443869,1,1,0.099443869,1,TRUE
7893,7747,274,457,258,365928,47570.64,318357.36,1519.89,796,0.87,0.323853104,0.196190784,0,1,0.196190784,1,FALSE
7894,4121,289,404,448,348921,69784.2,279136.8,2048.21,507,0.8,0.773892259,0.497017714,0,0,0.497017714,0,FALSE
7895,5025,441,401,346,382820,80392.2,302427.8,2219.11,599,0.79,0.678031841,0.44161393,1,0,0.44161393,0,FALSE
7896,8766,297,431,245,325054,65010.8,260043.2,1559.09,683,0.8,0.288853525,0.177856491,0,1,0.177856491,1,FALSE
7897,3637,342,477,293,265754,69096.04,196657.96,1308.37,613,0.74,0.66548529,0.359738796,1,0,0.359738796,0,FALSE
7898,9849,208,392,270,244869,68563.32,176305.68,1293.67,597,0.72,0.219684232,0.131350391,1,1,0.131350391,1,TRUE
7899,3942,278,465,260,247040,61760,185280,1359.52,598,0.75,0.599320142,0.344880771,1,0,0.344880771,0,FALSE
7900,9921,239,402,405,299018,32891.98,266126.02,1428.62,731,0.89,0.249432517,0.143999597,0,1,0.143999597,1,FALSE
7901,7415,483,457,366,348724,41846.88,306877.12,1839.88,662,0.88,0.424258935,0.248129467,0,0,0.248129467,1,FALSE
7902,5776,357,382,238,466439,74630.24,391808.76,2349.09,666,0.84,0.575846607,0.406698407,0,0,0.406698407,0,FALSE
7903,7009,338,470,321,302946,51500.82,251445.18,1349.81,745,0.83,0.353661007,0.192582394,0,1,0.192582394,1,FALSE
7904,9636,427,392,421,323709,64741.8,258967.2,1900.21,552,0.8,0.325883147,0.197199045,0,1,0.197199045,1,FALSE
7905,5659,212,394,414,448066,40325.94,407740.06,2188.84,709,0.91,0.567033045,0.386789185,0,0,0.386789185,0,FALSE
7906,8880,249,393,303,336829,70734.09,266094.91,1121.87,839,0.79,0.232755631,0.126336712,1,1,0.126336712,1,TRUE
7907,5036,444,403,398,383506,76701.2,306804.8,2041.18,615,0.8,0.652537728,0.405317712,0,0,0.405317712,0,FALSE
7908,9562,480,494,361,478168,71725.2,406442.8,2704.07,647,0.85,0.422408492,0.282793349,0,0,0.282793349,0,FALSE
7909,2807,486,423,445,472460,33072.2,439387.8,3224.07,599,0.93,1.630947631,1.148582116,0,0,1.148582116,0,FALSE
7910,6120,476,418,427,437661,56895.93,380765.07,2282.88,667,0.87,0.588869281,0.373019608,0,0,0.373019608,0,FALSE
7911,3996,336,467,411,289840,43476,246364,1038.68,805,0.85,0.563733734,0.25992993,0,0,0.25992993,1,FALSE
7912,5000,353,468,325,269419,67354.75,202064.25,1482.68,534,0.75,0.525736,0.296536,1,0,0.296536,0,FALSE
7913,8937,278,384,404,417024,62553.6,354470.4,1692.3,763,0.85,0.308638245,0.189358845,0,1,0.189358845,1,FALSE
7914,7062,456,376,207,394573,78914.6,315658.4,1507,755,0.8,0.360521099,0.213395639,0,0,0.213395639,1,FALSE
7915,2803,238,405,356,319846,25587.68,294258.32,1240.6,834,0.92,0.79900107,0.442597217,0,0,0.442597217,0,FALSE
7916,6118,360,356,283,375481,22528.86,352952.14,1488.06,803,0.94,0.406515201,0.243226545,0,0,0.243226545,1,FALSE
7917,3422,483,452,385,434585,39112.65,395472.35,1667.33,823,0.91,0.872977791,0.487238457,0,0,0.487238457,0,FALSE
7918,3441,393,394,383,439849,79172.82,360676.18,1721.92,786,0.82,0.840430108,0.500412671,0,0,0.500412671,0,FALSE
7919,4024,390,435,409,267526,18726.82,248799.18,1825.6,504,0.93,0.760337972,0.453677932,0,0,0.453677932,0,FALSE
7920,3870,432,439,297,480829,134632.12,346196.88,1652.8,780,0.72,0.728888889,0.427080103,1,0,0.427080103,0,FALSE
7921,5820,346,489,375,389916,77983.2,311932.8,1870.19,678,0.8,0.529242268,0.321338488,0,0,0.321338488,0,FALSE
7922,4240,330,471,285,396856,23811.36,373044.64,1780.97,783,0.94,0.67617217,0.420040094,0,0,0.420040094,0,FALSE
7923,3001,354,460,369,335570,40268.4,295301.6,1245,842,0.88,0.809063645,0.414861713,0,0,0.414861713,0,FALSE
7924,6001,493,404,314,306399,70471.77,235927.23,1569.63,607,0.77,0.463361106,0.261561406,1,0,0.261561406,1,FALSE
7925,6404,370,402,220,269554,32346.48,237207.52,1578.15,699,0.88,0.401335103,0.246431918,0,0,0.246431918,1,FALSE
7926,2496,496,394,211,465656,97787.76,367868.24,2699.29,557,0.79,1.522552083,1.081446314,1,0,1.081446314,0,FALSE
7927,4506,366,421,317,457893,77841.81,380051.19,2278.6,660,0.83,0.750687972,0.505681314,0,0,0.505681314,0,FALSE
7928,4147,405,496,235,422481,59147.34,363333.66,2666.01,509,0.86,0.916809742,0.642876778,0,0,0.642876778,0,FALSE
7929,5246,457,464,233,385215,92451.6,292763.4,1397.7,786,0.76,0.486408692,0.266431567,1,0,0.266431567,1,FALSE
7930,8952,454,452,265,245098,24509.8,220588.2,1467.58,615,0.9,0.294747542,0.163938785,0,1,0.163938785,1,FALSE
7931,6879,457,449,254,321468,86796.36,234671.64,1561.28,612,0.73,0.395592383,0.226963221,1,0,0.226963221,1,FALSE
7932,6001,393,432,337,336645,77428.35,259216.65,1724.57,647,0.77,0.481014831,0.287380437,1,0,0.287380437,0,FALSE
7933,5113,420,375,240,409732,65557.12,344174.88,2063.5,665,0.84,0.606004303,0.403579112,0,0,0.403579112,0,FALSE
7934,6034,428,386,256,337019,40442.28,296576.72,2176.17,531,0.88,0.537979781,0.360651309,0,0,0.360651309,0,FALSE
7935,2007,242,432,335,454502,81810.36,372691.64,2734.68,522,0.82,1.86531141,1.362571001,0,0,1.362571001,0,FALSE
7936,2451,382,487,248,426434,89551.14,336882.86,1608.33,773,0.79,1.111925745,0.65619339,1,0,0.65619339,0,FALSE
7937,6446,393,374,278,453578,68036.7,385541.3,2565.02,633,0.85,0.560040335,0.397924294,0,0,0.397924294,0,FALSE
7938,5269,392,428,206,388892,108889.76,280002.24,1180.5,814,0.72,0.418770165,0.224046309,1,0,0.224046309,1,FALSE
7939,7226,494,378,372,354036,28322.88,325713.12,1555,764,0.92,0.387351232,0.215195129,0,0,0.215195129,1,FALSE
7940,9133,367,419,285,445805,66870.75,378934.25,2780.49,576,0.85,0.421711376,0.304444323,0,0,0.304444323,0,FALSE
7941,5494,498,424,274,230335,25336.85,204998.15,1229.07,681,0.89,0.441403349,0.223711321,0,0,0.223711321,1,FALSE
7942,6107,206,478,345,289348,31828.28,257519.72,1889.59,593,0.89,0.477908957,0.309413787,0,0,0.309413787,0,FALSE
7943,3337,219,443,289,267314,53462.8,213851.2,1569.16,587,0.8,0.755217261,0.470230746,0,0,0.470230746,0,FALSE
7944,6591,221,470,349,242962,41303.54,201658.46,1082.55,740,0.83,0.322037627,0.1642467,0,1,0.1642467,1,FALSE
7945,8794,496,400,339,471388,80135.96,391252.04,1867.9,764,0.83,0.352842847,0.212406186,0,1,0.212406186,1,FALSE
7946,3739,440,455,262,281573,50683.14,230889.86,1384.3,693,0.82,0.67967371,0.370232683,0,0,0.370232683,0,FALSE
7947,7942,472,387,380,446273,71403.68,374869.32,1580.46,812,0.84,0.355006296,0.199000252,0,1,0.199000252,1,FALSE
7948,5456,265,380,280,279887,58776.27,221110.73,1471.06,642,0.79,0.439160557,0.269622434,1,0,0.269622434,1,FALSE
7949,2645,458,463,286,469418,23470.9,445947.1,3272.2,583,0.95,1.693459357,1.237126654,0,0,1.237126654,0,FALSE
7950,9643,332,465,423,243671,58481.04,185189.96,1358.86,526,0.76,0.267433371,0.140916727,1,1,0.140916727,1,TRUE
7951,5016,251,483,257,400513,36046.17,364466.83,2674.33,536,0.91,0.730727671,0.533159888,0,0,0.533159888,0,FALSE
7952,4073,255,434,232,489682,112626.86,377055.14,2766.7,511,0.77,0.905401424,0.679278173,1,0,0.679278173,0,FALSE
7953,7135,424,408,278,255265,71474.2,183790.8,774.87,810,0.72,0.26417239,0.108601261,1,1,0.108601261,1,TRUE
7954,2516,310,373,245,366885,73377,293508,1952.72,624,0.8,1.144960254,0.776120827,0,0,0.776120827,0,FALSE
7955,3341,442,459,371,264949,31793.88,233155.12,1397.88,684,0.88,0.79912601,0.418401676,0,0,0.418401676,0,FALSE
7956,3973,424,456,235,488050,117132,370918,2223.84,653,0.76,0.840382582,0.559738233,1,0,0.559738233,0,FALSE
7957,5471,286,458,233,271939,51668.41,220270.59,1616.27,560,0.81,0.474002925,0.295424968,0,0,0.295424968,0,FALSE
7958,8399,303,381,405,367169,62418.73,304750.27,1284.84,834,0.83,0.282633647,0.152975354,0,1,0.152975354,1,FALSE
7959,4666,335,361,320,391550,46986,344564,2065.84,688,0.88,0.660488641,0.442743249,0,0,0.442743249,0,FALSE
7960,8425,477,443,300,260542,26054.2,234487.8,1405.87,696,0.9,0.311675964,0.166868843,0,1,0.166868843,1,FALSE
7961,9786,390,496,442,369120,66441.6,302678.4,1814.71,657,0.82,0.32114347,0.185439403,0,1,0.185439403,1,FALSE
7962,2340,234,402,441,496258,143914.82,352343.18,2112.48,677,0.71,1.363025641,0.902769231,1,0,0.902769231,0,FALSE
7963,7244,218,478,213,329314,49397.1,279916.9,1502.65,703,0.85,0.332916897,0.207433738,0,1,0.207433738,1,FALSE
7964,8994,405,458,317,395360,63257.6,332102.4,1782.8,730,0.84,0.329419613,0.198221036,0,1,0.198221036,1,FALSE
7965,7654,216,396,410,292771,40987.94,251783.06,1202.05,790,0.86,0.290573556,0.157048602,0,1,0.157048602,1,FALSE
7966,4917,411,412,234,344202,68840.4,275361.6,1160.94,805,0.8,0.451075859,0.236107383,0,0,0.236107383,1,FALSE
7967,9086,395,392,206,330780,36385.8,294394.2,1958.61,638,0.89,0.32485252,0.215563504,0,1,0.215563504,1,FALSE
7968,9266,237,366,403,364856,98511.12,266344.88,1954.34,520,0.73,0.319484136,0.210915174,1,1,0.210915174,1,TRUE
7969,3118,485,429,387,461394,129190.32,332203.68,2437.59,502,0.72,1.199034638,0.781779987,1,0,0.781779987,0,FALSE
7970,2313,452,391,274,448724,121155.48,327568.52,1758.46,714,0.73,1.243173368,0.760250757,1,0,0.760250757,0,FALSE
7971,8528,487,472,383,341328,44372.64,296955.36,1594.12,748,0.87,0.344291745,0.186927767,0,1,0.186927767,1,FALSE
7972,5349,204,475,206,301694,66372.68,235321.32,1726.7,530,0.78,0.488259488,0.322808001,1,0,0.322808001,0,FALSE
7973,8175,223,408,439,467220,102788.4,364431.6,2674.07,525,0.78,0.457990214,0.327103364,1,0,0.327103364,0,FALSE
7974,5243,455,429,350,460801,64512.14,396288.86,2907.83,569,0.86,0.789973298,0.554611863,0,0,0.554611863,0,FALSE
7975,5768,230,490,253,417582,58461.48,359120.52,2153.11,654,0.86,0.541974688,0.373285368,0,0,0.373285368,0,FALSE
7976,3890,452,489,316,471799,117949.75,353849.25,2596.42,506,0.75,0.990596401,0.667460154,1,0,0.667460154,0,FALSE
7977,7979,403,461,258,408888,98133.12,310754.88,2280.21,649,0.76,0.426395538,0.285776413,1,0,0.285776413,0,FALSE
7978,8533,481,363,247,402101,40210.1,361890.9,1525.75,816,0.9,0.30666237,0.178805813,0,1,0.178805813,1,FALSE
7979,5155,383,376,272,252982,40477.12,212504.88,1559.29,568,0.84,0.502481086,0.302481086,0,0,0.302481086,0,FALSE
7980,7596,460,447,307,256664,59032.72,197631.28,943.52,752,0.77,0.284033702,0.124212744,1,1,0.124212744,1,TRUE
7981,8417,268,478,426,309049,27814.41,281234.59,1185.7,841,0.91,0.280111679,0.140869669,0,1,0.140869669,1,FALSE
7982,6154,397,403,216,385426,46251.12,339174.88,1429.97,821,0.88,0.397460188,0.232364316,0,0,0.232364316,1,FALSE
7983,7330,343,404,426,370767,66738.06,304028.94,1822.81,661,0.82,0.408705321,0.248678035,0,0,0.248678035,1,FALSE
7984,7825,274,474,394,297616,23809.28,273806.72,1469.85,743,0.92,0.333782748,0.187840256,0,1,0.187840256,1,FALSE
7985,9456,430,487,307,255251,45945.18,209305.82,1123.6,734,0.82,0.248265651,0.118824027,0,1,0.118824027,1,FALSE
7986,2432,430,416,255,484727,130876.29,353850.71,1689.34,764,0.73,1.14734375,0.694629934,1,0,0.694629934,0,FALSE
7987,8785,230,458,410,352030,35203,316827,2324.76,511,0.9,0.389614115,0.264628344,0,0,0.264628344,1,FALSE
7988,6877,419,391,237,411833,24709.98,387123.02,2321,683,0.94,0.489748437,0.337501818,0,0,0.337501818,0,FALSE
7989,3434,308,476,367,455327,50085.97,405241.03,1934.68,752,0.89,0.898567268,0.563389633,0,0,0.563389633,0,FALSE
7990,7323,498,368,329,297770,68487.1,229282.9,1230.84,743,0.77,0.331263144,0.168078656,1,1,0.168078656,1,TRUE
7991,9798,227,387,293,278206,33384.72,244821.28,1796.41,584,0.88,0.275914472,0.18334456,0,1,0.18334456,1,FALSE
7992,5156,311,352,385,241196,33767.44,207428.56,1380.03,603,0.86,0.470913499,0.267655159,0,0,0.267655159,1,FALSE
7993,8317,428,477,249,316634,60160.46,256473.54,1881.91,595,0.81,0.365024648,0.226272694,0,0,0.226272694,1,FALSE
7994,4268,255,377,243,281745,47896.65,233848.35,1255.35,722,0.83,0.499144799,0.29413074,0,0,0.29413074,0,FALSE
7995,4962,325,475,247,443555,35484.4,408070.6,2994.28,528,0.92,0.814445788,0.60344216,0,0,0.60344216,0,FALSE
7996,7324,494,390,339,234369,16405.83,217963.17,918.94,811,0.93,0.292454943,0.125469689,0,1,0.125469689,1,FALSE
7997,6233,451,365,361,394496,59174.4,335321.6,2230.9,612,0.85,0.546751163,0.357917536,0,0,0.357917536,0,FALSE
7998,7283,209,449,390,295340,47254.4,248085.6,1331.78,738,0.84,0.326758204,0.182861458,0,1,0.182861458,1,FALSE
7999,9936,449,351,374,483148,38651.84,444496.16,2386.15,800,0.92,0.358308172,0.240151973,0,1,0.240151973,1,FALSE
8000,6564,371,361,441,358588,21515.28,337072.72,2242.55,628,0.94,0.520345826,0.341643815,0,0,0.341643815,0,FALSE
8001,4200,211,359,312,474262,66396.68,407865.32,2189.51,715,0.86,0.731311905,0.521311905,0,0,0.521311905,0,FALSE
8002,5498,248,407,421,298704,44805.6,253898.4,1070.45,801,0.85,0.390405602,0.194698072,0,0,0.194698072,1,FALSE
8003,3423,399,388,299,271163,59655.86,211507.14,891.72,818,0.78,0.577773883,0.260508326,1,0,0.260508326,1,FALSE
8004,9946,281,469,295,350819,52622.85,298196.15,1600.78,745,0.85,0.266014478,0.160947114,0,1,0.160947114,1,FALSE
8005,7984,433,418,338,498986,119756.64,379229.36,2782.65,599,0.76,0.497451152,0.348528307,1,0,0.348528307,0,FALSE
8006,4276,401,425,344,464645,46464.5,418180.5,3068.46,588,0.9,0.991220767,0.717600561,0,0,0.717600561,0,FALSE
8007,7765,298,473,445,352454,31720.86,320733.14,1531.23,762,0.91,0.353796523,0.197196394,0,1,0.197196394,1,FALSE
8008,5913,220,459,327,448576,76257.92,372318.08,1569.71,837,0.83,0.435601218,0.265467614,0,0,0.265467614,1,FALSE
8009,8969,223,370,448,273745,24637.05,249107.95,1827.87,540,0.91,0.319865091,0.20379864,0,1,0.20379864,1,FALSE
8010,7873,469,372,392,338117,64242.23,273874.77,2009.6,518,0.81,0.41186333,0.255252128,0,0,0.255252128,1,FALSE
8011,7462,486,381,394,418337,108767.62,309569.38,2059.57,627,0.74,0.44499732,0.276007773,1,0,0.276007773,1,FALSE
8012,7664,303,489,258,255683,48579.77,207103.23,873.16,849,0.81,0.250934238,0.113930063,0,1,0.113930063,1,FALSE
8013,3842,473,399,355,466397,46639.7,419757.3,2253.35,720,0.9,0.905869339,0.586504425,0,0,0.586504425,0,FALSE
8014,2978,451,384,340,259932,18195.24,241736.76,1297.7,799,0.93,0.830322364,0.435762257,0,0,0.435762257,0,FALSE
8015,2142,415,378,399,475132,23756.6,451375.4,3312.03,529,0.95,2.102721755,1.546232493,0,0,1.546232493,0,FALSE
8016,8848,357,420,324,469496,84509.28,384986.72,2066.69,747,0.82,0.35801198,0.23357708,0,1,0.23357708,1,FALSE
8017,3888,288,422,412,363857,101879.96,261977.04,1922.29,572,0.72,0.782996399,0.494416152,1,0,0.494416152,0,FALSE
8018,8898,246,370,356,441479,75051.43,366427.57,2688.72,518,0.83,0.411409305,0.302171274,0,0,0.302171274,0,FALSE
8019,2383,417,390,203,457480,100645.6,356834.4,2618.32,508,0.78,1.522584977,1.098749475,1,0,1.098749475,0,FALSE
8020,8671,440,400,428,497098,59651.76,437446.24,2088.44,787,0.88,0.387087994,0.240853419,0,0,0.240853419,1,FALSE
8021,3608,421,453,290,453853,113463.25,340389.75,1435.1,805,0.75,0.720371397,0.397754989,1,0,0.397754989,0,FALSE
8022,5827,434,461,233,247581,56943.63,190637.37,1398.83,550,0.77,0.433641668,0.240060065,1,0,0.240060065,1,FALSE
8023,9786,309,408,379,287950,25915.5,262034.5,1571.03,658,0.91,0.272535254,0.160538524,0,1,0.160538524,1,FALSE
8024,9228,311,426,436,322101,28989.09,293111.91,1757.35,688,0.91,0.317549848,0.190436714,0,1,0.190436714,1,FALSE
8025,8108,215,352,408,493159,108494.98,384664.02,2822.53,507,0.78,0.468368278,0.348116675,1,0,0.348116675,0,FALSE
8026,8847,381,488,237,420240,63036,357204,2376.49,607,0.85,0.393635131,0.268621001,0,0,0.268621001,1,FALSE
8027,6899,405,391,345,411528,106997.28,304530.72,1634.79,721,0.74,0.402346717,0.236960429,1,0,0.236960429,1,FALSE
8028,6579,371,350,254,381113,76222.6,304890.4,1455.59,776,0.8,0.369446724,0.22124791,0,0,0.22124791,1,FALSE
8029,2750,261,472,433,488433,107455.26,380977.74,1818.85,772,0.78,1.0854,0.6614,1,0,0.6614,0,FALSE
8030,7103,389,454,362,248541,47222.79,201318.21,1339.38,612,0.81,0.358212023,0.188565395,0,1,0.188565395,1,FALSE
8031,5287,249,389,402,298673,86615.17,212057.83,1410.83,647,0.71,0.463557783,0.266848875,1,0,0.266848875,1,FALSE
8032,3401,319,401,447,404520,36406.8,368113.2,1757.43,776,0.91,0.859873567,0.516739194,0,0,0.516739194,0,FALSE
8033,6696,355,480,340,261390,70575.3,190814.7,1400.13,572,0.73,0.38457736,0.209099462,1,0,0.209099462,1,FALSE
8034,7899,235,470,425,494268,44484.12,449783.88,3300.35,597,0.91,0.560874794,0.417818711,0,0,0.417818711,0,FALSE
8035,7965,275,441,315,260648,70374.96,190273.04,1396.16,533,0.73,0.304728186,0.17528688,1,1,0.17528688,1,TRUE
8036,8777,212,419,388,296757,14837.85,281919.15,1345.93,764,0.95,0.26944628,0.153347385,0,1,0.153347385,1,FALSE
8037,4344,215,493,394,272781,35461.53,237319.47,1000.55,829,0.87,0.484012431,0.23032919,0,0,0.23032919,1,FALSE
8038,5106,386,442,233,274488,60387.36,214100.64,1570.99,583,0.78,0.515470035,0.307675284,1,0,0.307675284,0,FALSE
8039,7712,312,429,345,446490,102692.7,343797.3,2287.29,621,0.77,0.437407936,0.296588434,1,0,0.296588434,0,FALSE
8040,2149,487,357,399,363076,90769,272307,1148.06,826,0.75,1.112638436,0.534229874,1,0,0.534229874,0,FALSE
8041,9781,209,441,307,453847,49923.17,403923.83,2421.73,663,0.89,0.345438094,0.247595338,0,1,0.247595338,1,FALSE
8042,8972,372,479,328,365386,40192.46,325193.54,2163.52,625,0.89,0.372550156,0.241141329,0,0,0.241141329,1,FALSE
8043,8876,303,453,340,494501,133515.27,360985.73,2648.79,518,0.73,0.421900631,0.298421586,1,0,0.298421586,0,FALSE
